sim_time, tortoise/coxa_hinge3?0/position
1.001, -0.00202631
1.002, -0.00202466
1.003, -0.00202326
1.004, -0.00202209
1.005, -0.00202113
1.006, -0.00202035
1.007, -0.00201973
1.008, -0.00201924
1.009, -0.00201885
1.01, -0.00201856
1.011, -0.00201835
1.012, -0.0020182
1.013, -0.0020181
1.014, -0.00201804
1.015, -0.002018
1.016, -0.00201797
1.017, -0.00201796
1.018, -0.00201795
1.019, -0.00201794
1.02, -0.00201793
1.021, -0.00201791
1.022, -0.00201788
1.023, -0.00201785
1.024, -0.0020178
1.025, -0.00201774
1.026, -0.00201767
1.027, -0.00201758
1.028, -0.00201748
1.029, -0.00201736
1.03, -0.00201723
1.031, -0.00201709
1.032, -0.00201693
1.033, -0.00201675
1.034, -0.00201656
1.035, -0.00201635
1.036, -0.00201613
1.037, -0.0020159
1.038, -0.00201565
1.039, -0.00201539
1.04, -0.00201512
1.041, -0.00201484
1.042, -0.00201455
1.043, -0.00201425
1.044, -0.00201394
1.045, -0.00201363
1.046, -0.00201331
1.047, -0.00201298
1.048, -0.00201265
1.049, -0.00201232
1.05, -0.00201198
1.051, -0.00201164
1.052, -0.00201129
1.053, -0.00201095
1.054, -0.0020106
1.055, -0.00201024
1.056, -0.00200989
1.057, -0.00200953
1.058, -0.00200917
1.059, -0.00200881
1.06, -0.00200845
1.061, -0.00200809
1.062, -0.00200773
1.063, -0.00200737
1.064, -0.00200701
1.065, -0.00200664
1.066, -0.00200628
1.067, -0.00200592
1.068, -0.00200555
1.069, -0.00200519
1.07, -0.00200483
1.071, -0.00200446
1.072, -0.0020041
1.073, -0.00200373
1.074, -0.00200336
1.075, -0.002003
1.076, -0.00200263
1.077, -0.00200226
1.078, -0.0020019
1.079, -0.00200153
1.08, -0.00200116
1.081, -0.0020008
1.082, -0.00200043
1.083, -0.00200007
1.084, -0.00199971
1.085, -0.00199935
1.086, -0.00199899
1.087, -0.00199863
1.088, -0.00199827
1.089, -0.00199792
1.09, -0.00199756
1.091, -0.00199721
1.092, -0.00199686
1.093, -0.00199651
1.094, -0.00199616
1.095, -0.00199581
1.096, -0.00199546
1.097, -0.00199512
1.098, -0.00199478
1.099, -0.00199443
1.1, -0.00199424
1.101, -0.00199427
1.102, -0.00199431
1.103, -0.00199434
1.104, -0.00199438
1.105, -0.00199414
1.106, -0.00199395
1.107, -0.00199335
1.108, -0.00199284
1.109, -0.00199194
1.11, -0.00199115
1.111, -0.00199001
1.112, -0.00198901
1.113, -0.00198771
1.114, -0.00198657
1.115, -0.00198518
1.116, -0.00198396
1.117, -0.00198253
1.118, -0.00198128
1.119, -0.00197984
1.12, -0.00197859
1.121, -0.00197715
1.122, -0.00197592
1.123, -0.0019745
1.124, -0.0019733
1.125, -0.00197191
1.126, -0.00197073
1.127, -0.00196937
1.128, -0.00196823
1.129, -0.0019669
1.13, -0.00196579
1.131, -0.00196448
1.132, -0.0019634
1.133, -0.00196211
1.134, -0.00196106
1.135, -0.00195979
1.136, -0.00195876
1.137, -0.00195752
1.138, -0.00195651
1.139, -0.00195528
1.14, -0.0019543
1.141, -0.00195308
1.142, -0.00195211
1.143, -0.00195091
1.144, -0.00194996
1.145, -0.00194877
1.146, -0.00194784
1.147, -0.00194666
1.148, -0.00194444
1.149, -0.00194179
1.15, -0.0019391
1.151, -0.00193653
1.152, -0.00193418
1.153, -0.00193209
1.154, -0.00193028
1.155, -0.00192873
1.156, -0.00192744
1.157, -0.00192637
1.158, -0.00192549
1.159, -0.00192479
1.16, -0.00192423
1.161, -0.00192379
1.162, -0.00192345
1.163, -0.0019232
1.164, -0.00192302
1.165, -0.0019229
1.166, -0.00192282
1.167, -0.00192278
1.168, -0.00192276
1.169, -0.00192277
1.17, -0.00192278
1.171, -0.0019228
1.172, -0.00192282
1.173, -0.00192284
1.174, -0.00192285
1.175, -0.00192286
1.176, -0.00192286
1.177, -0.00192286
1.178, -0.00192284
1.179, -0.0019228
1.18, -0.00192276
1.181, -0.0019227
1.182, -0.00192262
1.183, -0.00192253
1.184, -0.00192243
1.185, -0.00192231
1.186, -0.00192217
1.187, -0.00192202
1.188, -0.00192185
1.189, -0.00192167
1.19, -0.00192147
1.191, -0.00192126
1.192, -0.00192104
1.193, -0.0019208
1.194, -0.00192055
1.195, -0.00192029
1.196, -0.00192002
1.197, -0.00191975
1.198, -0.00191946
1.199, -0.00191917
1.2, -0.00191887
1.201, -0.00191856
1.202, -0.00191825
1.203, -0.00191794
1.204, -0.00191762
1.205, -0.0019173
1.206, -0.00191697
1.207, -0.00191664
1.208, -0.00191631
1.209, -0.00191598
1.21, -0.00191564
1.211, -0.0019153
1.212, -0.00191496
1.213, -0.00191461
1.214, -0.00191426
1.215, -0.00191392
1.216, -0.00191356
1.217, -0.00191321
1.218, -0.00191286
1.219, -0.0019125
1.22, -0.00191215
1.221, -0.00191179
1.222, -0.00191144
1.223, -0.00191108
1.224, -0.00191072
1.225, -0.00191037
1.226, -0.00191001
1.227, -0.00190966
1.228, -0.0019093
1.229, -0.00190895
1.23, -0.0019086
1.231, -0.00190825
1.232, -0.0019079
1.233, -0.00190755
1.234, -0.0019072
1.235, -0.00190685
1.236, -0.00190651
1.237, -0.00190617
1.238, -0.00190583
1.239, -0.00190549
1.24, -0.00190515
1.241, -0.00190481
1.242, -0.00190447
1.243, -0.00190414
1.244, -0.00190381
1.245, -0.00190348
1.246, -0.00190314
1.247, -0.00190282
1.248, -0.00190249
1.249, -0.00190216
1.25, -0.00190184
1.251, -0.00190152
1.252, -0.00190142
1.253, -0.00190145
1.254, -0.00190149
1.255, -0.00190152
1.256, -0.00190156
1.257, -0.00190139
1.258, -0.00190133
